Дата,Область,Місто,long,lat,Значення 1,Значення 2,Значення 3,Значення 4,Значення 5,Значення 6,Значення 7,Значення 8,Значення 9,Значення 10
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,1,0
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,1,0
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,1,0
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,1,0
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
03.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
03.06.2024,Одеська,Одеса,"30,7306393","46,4702111",1,0,1,0,0,0,0,0,1,0
03.06.2024,Одеська,Одеса,"30,7306393","46,4702111",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",1,0,1,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",1,0,1,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,1,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",0,0,0,0,0,0,0,0,1,0
04.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,1,0,1,0
04.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,0,0,1,0
04.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,1,0,0,0,1,0,0,1
04.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,1,0
04.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",0,0,0,0,0,0,0,0,1,0
04.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",0,0,0,0,0,0,0,0,1,0
04.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",0,0,0,0,0,0,0,0,1,0
04.06.2024,Сумська,Конотоп,"33,2050521","51,2409432",1,0,1,0,0,0,1,0,1,0
05.06.2024,Одеська,Білгород-Дністровський,"30,3414908","46,1854516",1,1,0,0,0,0,0,0,1,0
05.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",1,0,0,0,1,0,0,0,1,0
05.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
05.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
05.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,1,0,1,0
05.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Вовчанськ,"36,9329429","50,284234",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,1,0
05.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,0,0
05.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,0,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",1,0,0,0,1,0,1,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",1,0,0,0,1,0,1,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,1,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
05.06.2024,Донецька,Селідове,"37,297136","48,1475145",0,0,0,0,0,0,0,0,1,0
06.06.2024,Харківська,Ізюм,"37,2665006","49,2121445",1,0,0,0,1,0,1,0,0,0
06.06.2024,Харківська,Ізюм,"37,2665006","49,2121445",0,0,0,0,0,0,1,0,0,0
06.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",1,0,1,0,0,0,0,0,0,0
06.06.2024,Дніпропетровська,Дніпро,"35,046183","48,464717",1,0,1,0,0,0,0,0,0,0
07.06.2024,Київська,Київ,"30,5245025","50,4503596",1,0,0,1,0,0,0,0,1,0
07.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,1,0,0,0,0,0,0
07.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,1,0,0,0,0,0,0
07.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,1,0,0,0,0,0,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",1,0,0,1,0,1,1,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",1,0,0,1,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Дніпропетровська,Нікополь,"34,394815","47,56746",0,0,0,0,0,0,0,0,1,0
08.06.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,1,1,0,1,0
08.06.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,0,1,0,1,0
08.06.2024,Херсонська,Херсон,"32,616867","46,635417",1,0,0,0,1,0,1,0,1,0
08.06.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,1,0,1,0
08.06.2024,Херсонська,Херсон,"32,616867","46,635417",0,0,0,0,0,0,0,0,1,0
08.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,1,1,1,1,0,1,0
08.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,0,0,1,0
08.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,0,0,0,0,1,0
08.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,0,0,1,0
08.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,0,0,1,0
09.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",1,0,0,0,1,0,1,0,1,0
09.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",1,0,0,0,1,0,0,0,1,0
09.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
09.06.2024,Харківська,Дергачі,"36,1155026","50,1097212",0,0,0,0,0,0,0,0,1,0
09.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,1,1,0,1,1
09.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",1,0,0,0,1,0,1,0,1,1
09.06.2024,Харківська,Куп'янськ,"37,6027997","49,7055574",0,0,0,0,0,0,1,0,0,0
09.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
09.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
09.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,0,0,1,0
09.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
09.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,1,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,1,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,1,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",1,0,1,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,1,1,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,1,0,0,0,0
06.01.2024,Донецька,Покровськ,"37,1847804","48,282193",0,0,0,0,0,1,0,0,0,0
10.06.2024,Харківська,Золочів,"35,9760431","50,2690697",1,0,0,0,1,0,0,0,1,0
10.06.2024,Харківська,Золочів,"35,9760431","50,2690697",1,0,0,0,1,0,0,0,1,0
10.06.2024,Харківська,Золочів,"35,9760431","50,2690697",1,0,0,0,1,0,0,0,1,0
10.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,1,0
10.06.2024,Харківська,Чугуїв,"36,6813122","49,8363158",1,0,0,0,1,0,0,0,0,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,1,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",1,0,0,0,1,0,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,1,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
10.06.2024,Харківська,Харків,"36,3073994","50,0020127",0,0,0,0,0,0,0,0,1,0
